sku,price,currency,is_instock,condition,last_updated
EJDP1052CREAM,109000,IDR,False,new,2023-07-16 22:06:00+00:00
EJDP1052CREAM,109000,IDR,False,new,2023-07-17 22:06:00+00:00
EJDP1052CREAM,109000,IDR,False,new,2023-07-18 22:05:00+00:00
EJDP1052CREAM,109000,IDR,False,new,2023-07-19 22:07:00+00:00
EJDP1052CREAM,10900000,IDR,False,,2023-07-20 22:22:00+00:00
EJDP1052CREAM,10900000,IDR,False,,2023-07-21 22:27:00+00:00
EJDP1052KHAKI,109000,IDR,False,new,2023-07-10 13:16:00+00:00
EJDP1052KHAKI,109000,IDR,False,new,2023-07-10 20:06:00+00:00
EJDP1052KHAKI,109000,IDR,False,new,2023-07-11 20:04:00+00:00
EJDP1052KHAKI,109000,IDR,False,new,2023-07-12 22:05:00+00:00
EJDP1052KHAKI,109000,IDR,False,new,2023-07-13 22:03:00+00:00
EJDP1052KHAKI,109000,IDR,False,new,2023-07-14 22:06:00+00:00
EJDP1052KHAKI,109000,IDR,False,new,2023-07-15 22:05:00+00:00
EJDP1052KHAKI,109000,IDR,False,new,2023-07-16 22:06:00+00:00
EJDP1052KHAKI,109000,IDR,False,new,2023-07-17 22:06:00+00:00
EJDP1052KHAKI,109000,IDR,False,new,2023-07-18 22:05:00+00:00
EJDP1052KHAKI,109000,IDR,False,new,2023-07-19 22:07:00+00:00
EJDP1052KHAKI,10900000,IDR,False,,2023-07-20 22:22:00+00:00
EJDP1052KHAKI,10900000,IDR,False,,2023-07-21 22:27:00+00:00
EJDP1052SALEM,109000,IDR,False,new,2023-07-10 13:16:00+00:00
EJDP1052SALEM,109000,IDR,False,new,2023-07-10 20:06:00+00:00
EJDP1052SALEM,109000,IDR,False,new,2023-07-11 20:04:00+00:00
EJDP1052SALEM,109000,IDR,False,new,2023-07-12 22:05:00+00:00
EJDP1052SALEM,109000,IDR,False,new,2023-07-13 22:03:00+00:00
EJDP1052SALEM,109000,IDR,False,new,2023-07-14 22:06:00+00:00
EJDP1052SALEM,109000,IDR,False,new,2023-07-15 22:05:00+00:00
EJDP1052SALEM,109000,IDR,False,new,2023-07-16 22:06:00+00:00
EJDP1052SALEM,109000,IDR,False,new,2023-07-17 22:06:00+00:00
EJDP1052SALEM,109000,IDR,False,new,2023-07-18 22:05:00+00:00
EJDP1052SALEM,109000,IDR,False,new,2023-07-19 22:07:00+00:00
EJDP1052SALEM,10900000,IDR,False,,2023-07-20 22:22:00+00:00
EJDP1052SALEM,10900000,IDR,False,,2023-07-21 22:27:00+00:00
EJDP1053KHAKI,99000,IDR,False,new,2023-07-10 13:16:00+00:00
EJDP1053KHAKI,99000,IDR,False,new,2023-07-10 20:06:00+00:00
EJDP1053KHAKI,99000,IDR,False,new,2023-07-11 20:04:00+00:00
EJDP1053KHAKI,99000,IDR,False,new,2023-07-12 22:05:00+00:00
EJDP1053KHAKI,99000,IDR,False,new,2023-07-13 22:03:00+00:00
EJDP1053KHAKI,99000,IDR,False,new,2023-07-14 22:06:00+00:00
EJDP1053KHAKI,99000,IDR,False,new,2023-07-15 22:05:00+00:00
EJDP1053KHAKI,99000,IDR,False,new,2023-07-16 22:06:00+00:00
EJDP1053KHAKI,99000,IDR,False,new,2023-07-17 22:06:00+00:00
EJDP1053KHAKI,99000,IDR,False,new,2023-07-19 22:07:00+00:00
EJDP1053KHAKI,9900000,IDR,False,,2023-07-20 22:22:00+00:00
EJDP1053MINT,99000,IDR,False,new,2023-07-10 13:16:00+00:00
EJDP1053MINT,99000,IDR,False,new,2023-07-10 20:06:00+00:00
EJDP1053MINT,99000,IDR,False,new,2023-07-11 20:04:00+00:00
EJDP1053MINT,99000,IDR,False,new,2023-07-12 22:05:00+00:00
EJDP1053MINT,99000,IDR,False,new,2023-07-13 22:03:00+00:00
EJDP1053MINT,99000,IDR,False,new,2023-07-14 22:06:00+00:00
EJDP1053MINT,99000,IDR,False,new,2023-07-15 22:05:00+00:00
EJDP1053MINT,99000,IDR,False,new,2023-07-16 22:06:00+00:00
EJDP1053MINT,99000,IDR,False,new,2023-07-17 22:06:00+00:00
EJDP1053MINT,99000,IDR,False,new,2023-07-19 22:07:00+00:00
EJDP1053MINT,9900000,IDR,False,,2023-07-20 22:22:00+00:00
EJDP1053SALEM,69000,IDR,False,new,2023-07-10 13:16:00+00:00
EJDP1053SALEM,69000,IDR,False,new,2023-07-10 20:06:00+00:00
EJDP1053SALEM,69000,IDR,False,new,2023-07-11 20:04:00+00:00
EJDP1053SALEM,69000,IDR,False,new,2023-07-12 22:05:00+00:00
EJDP1053SALEM,69000,IDR,False,new,2023-07-13 22:03:00+00:00
EJDP1053SALEM,69000,IDR,False,new,2023-07-14 22:06:00+00:00
EJDP1053SALEM,69000,IDR,False,new,2023-07-15 22:05:00+00:00
EJDP1053SALEM,69000,IDR,False,new,2023-07-16 22:06:00+00:00
EJDP1053SALEM,69000,IDR,False,new,2023-07-17 22:06:00+00:00
EJDP1053SALEM,69000,IDR,False,new,2023-07-19 22:07:00+00:00
EJDP1053SALEM,6900000,IDR,False,,2023-07-20 22:22:00+00:00
EJDP1053SALEM,6900000,IDR,False,,2023-07-21 22:27:00+00:00
EJDP1055BLACK,79000,IDR,False,new,2023-07-10 13:16:00+00:00
EJDP1055BLACK,79000,IDR,False,new,2023-07-10 20:06:00+00:00
EJDP1055BLACK,79000,IDR,False,new,2023-07-11 20:04:00+00:00
EJDP1055BLACK,79000,IDR,False,new,2023-07-12 22:05:00+00:00
EJDP1055BLACK,79000,IDR,False,new,2023-07-13 22:03:00+00:00
EJDP1055BLACK,79000,IDR,False,new,2023-07-14 22:06:00+00:00
EJDP1055BLACK,79000,IDR,False,new,2023-07-15 22:05:00+00:00
EJDP1055BLACK,79000,IDR,False,new,2023-07-16 22:06:00+00:00
EJDP1055BLACK,79000,IDR,False,new,2023-07-17 22:06:00+00:00
EJDP1055BLACK,79000,IDR,False,new,2023-07-18 22:05:00+00:00
EJDP1055BLACK,79000,IDR,False,new,2023-07-19 22:07:00+00:00
EJDP1055BLACK,7900000,IDR,False,,2023-07-20 22:22:00+00:00
EJDP1055BLACK,7900000,IDR,False,,2023-07-21 22:27:00+00:00
EJDP1055BLUE,65800,IDR,False,new,2023-07-10 13:16:00+00:00
EJDP1055BLUE,65800,IDR,False,new,2023-07-10 20:06:00+00:00
EJDP1055BLUE,65800,IDR,False,new,2023-07-11 20:04:00+00:00
EJDP1055BLUE,65800,IDR,False,new,2023-07-12 22:05:00+00:00
EJDP1055BLUE,65800,IDR,False,new,2023-07-13 22:03:00+00:00
EJDP1055BLUE,65800,IDR,False,new,2023-07-14 22:06:00+00:00
EJDP1055BLUE,65800,IDR,False,new,2023-07-15 22:05:00+00:00
EJDP1055BLUE,65800,IDR,False,new,2023-07-16 22:06:00+00:00
EJDP1055BLUE,65800,IDR,False,new,2023-07-17 22:06:00+00:00
EJDP1055BLUE,65800,IDR,False,new,2023-07-18 22:05:00+00:00
EJDP1055BLUE,65800,IDR,False,new,2023-07-19 22:07:00+00:00
EJDP1055BLUE,6580000,IDR,False,,2023-07-20 22:22:00+00:00
EJDP1055BLUE,6580000,IDR,False,,2023-07-21 22:27:00+00:00
EJDP1055GREEN,65800,IDR,False,new,2023-07-10 13:16:00+00:00
EJDP1055GREEN,65800,IDR,False,new,2023-07-10 20:06:00+00:00
EJDP1055GREEN,65800,IDR,False,new,2023-07-11 20:04:00+00:00
EJDP1055GREEN,65800,IDR,False,new,2023-07-12 22:05:00+00:00
EJDP1055GREEN,65800,IDR,False,new,2023-07-13 22:03:00+00:00
EJDP1055GREEN,65800,IDR,False,new,2023-07-14 22:06:00+00:00
EJDP1055GREEN,65800,IDR,False,new,2023-07-15 22:05:00+00:00
EJDP1055GREEN,65800,IDR,False,new,2023-07-16 22:06:00+00:00
EJDP1055GREEN,65800,IDR,False,new,2023-07-17 22:06:00+00:00
EJDP1055GREEN,65800,IDR,False,new,2023-07-18 22:05:00+00:00
EJDP1055GREEN,65800,IDR,False,new,2023-07-19 22:07:00+00:00
EJDP1055GREEN,6580000,IDR,False,,2023-07-20 22:22:00+00:00
EJDP1055GREEN,6580000,IDR,False,,2023-07-21 22:27:00+00:00
EJDP1056KHAKI,118500,IDR,False,new,2023-07-10 13:16:00+00:00
EJDP1056KHAKI,118500,IDR,False,new,2023-07-10 20:06:00+00:00
EJDP1056KHAKI,118500,IDR,False,new,2023-07-11 20:04:00+00:00
EJDP1056KHAKI,118500,IDR,False,new,2023-07-12 22:05:00+00:00
EJDP1056KHAKI,118500,IDR,False,new,2023-07-13 22:03:00+00:00
EJDP1056KHAKI,118500,IDR,False,new,2023-07-14 22:06:00+00:00
EJDP1056KHAKI,118500,IDR,False,new,2023-07-15 22:05:00+00:00
EJDP1056KHAKI,118500,IDR,False,new,2023-07-16 22:06:00+00:00
EJDP1056KHAKI,118500,IDR,False,new,2023-07-17 22:06:00+00:00
EJDP1056KHAKI,118500,IDR,False,new,2023-07-18 22:05:00+00:00
EJDP1056KHAKI,118500,IDR,False,new,2023-07-19 22:07:00+00:00
EJDP1056KHAKI,11850000,IDR,False,,2023-07-20 22:22:00+00:00
EJDP1056KHAKI,11850000,IDR,False,,2023-07-21 22:27:00+00:00
EJDP1056MAROON,118500,IDR,False,new,2023-07-10 13:16:00+00:00
EJDP1056MAROON,118500,IDR,False,new,2023-07-10 20:06:00+00:00
EJDP1056MAROON,118500,IDR,False,new,2023-07-11 20:04:00+00:00
EJDP1056MAROON,118500,IDR,False,new,2023-07-12 22:05:00+00:00
EJDP1056MAROON,118500,IDR,False,new,2023-07-13 22:03:00+00:00
EJDP1056MAROON,118500,IDR,False,new,2023-07-14 22:06:00+00:00
EJDP1056MAROON,118500,IDR,False,new,2023-07-15 22:05:00+00:00
EJDP1056MAROON,118500,IDR,False,new,2023-07-16 22:06:00+00:00
EJDP1056MAROON,118500,IDR,False,new,2023-07-17 22:06:00+00:00
EJDP1056MAROON,118500,IDR,False,new,2023-07-18 22:05:00+00:00
EJDP1056MAROON,118500,IDR,False,new,2023-07-19 22:07:00+00:00
EJDP1056MAROON,11850000,IDR,False,,2023-07-20 22:22:00+00:00
EJDP1056MAROON,11850000,IDR,False,,2023-07-21 22:27:00+00:00
EJDP1056OLIVE,118500,IDR,False,new,2023-07-10 13:16:00+00:00
EJDP1056OLIVE,118500,IDR,False,new,2023-07-10 20:06:00+00:00
EJDP1056OLIVE,118500,IDR,False,new,2023-07-11 20:04:00+00:00
EJDP1056OLIVE,118500,IDR,False,new,2023-07-12 22:05:00+00:00
EJDP1056OLIVE,118500,IDR,False,new,2023-07-13 22:03:00+00:00
EJDP1056OLIVE,118500,IDR,False,new,2023-07-14 22:06:00+00:00
EJDP1056OLIVE,118500,IDR,False,new,2023-07-15 22:05:00+00:00
EJDP1056OLIVE,118500,IDR,False,new,2023-07-16 22:06:00+00:00
EJDP1056OLIVE,118500,IDR,False,new,2023-07-17 22:06:00+00:00
EJDP1056OLIVE,118500,IDR,False,new,2023-07-18 22:05:00+00:00
EJDP1056OLIVE,118500,IDR,False,new,2023-07-19 22:07:00+00:00
EJDP1056OLIVE,11850000,IDR,False,,2023-07-20 22:22:00+00:00
EJDP1056OLIVE,11850000,IDR,False,,2023-07-21 22:27:00+00:00
EJDP1057BLACK,118500,IDR,False,new,2023-07-10 13:16:00+00:00
EJDP1057BLACK,118500,IDR,False,new,2023-07-10 20:06:00+00:00
EJDP1057BLACK,118500,IDR,False,new,2023-07-11 20:04:00+00:00
EJDP1057BLACK,118500,IDR,False,new,2023-07-12 22:05:00+00:00
EJDP1057BLACK,118500,IDR,False,new,2023-07-13 22:03:00+00:00
EJDP1057BLACK,118500,IDR,False,new,2023-07-14 22:06:00+00:00
EJDP1057BLACK,118500,IDR,False,new,2023-07-15 22:05:00+00:00
EJDP1057BLACK,118500,IDR,False,new,2023-07-16 22:06:00+00:00
EJDP1057BLACK,118500,IDR,False,new,2023-07-17 22:06:00+00:00
EJDP1057BLACK,118500,IDR,False,new,2023-07-18 22:05:00+00:00
EJDP1057BLACK,118500,IDR,False,new,2023-07-19 22:07:00+00:00
EJDP1057BLACK,11850000,IDR,False,,2023-07-20 22:22:00+00:00
EJDP1057BLACK,11850000,IDR,False,,2023-07-21 22:27:00+00:00
EJDP1057CREAM,118500,IDR,False,new,2023-07-10 13:16:00+00:00
EJDP1057CREAM,118500,IDR,False,new,2023-07-10 20:06:00+00:00
EJDP1057CREAM,118500,IDR,False,new,2023-07-11 20:04:00+00:00
EJDP1057CREAM,118500,IDR,False,new,2023-07-12 22:05:00+00:00
EJDP1057CREAM,118500,IDR,False,new,2023-07-13 22:03:00+00:00
EJDP1057CREAM,118500,IDR,False,new,2023-07-14 22:06:00+00:00
EJDP1057CREAM,118500,IDR,False,new,2023-07-15 22:05:00+00:00
EJDP1057CREAM,118500,IDR,False,new,2023-07-16 22:06:00+00:00
EJDP1057CREAM,118500,IDR,False,new,2023-07-17 22:06:00+00:00
EJDP1057CREAM,118500,IDR,False,new,2023-07-18 22:05:00+00:00
EJDP1057CREAM,118500,IDR,False,new,2023-07-19 22:07:00+00:00
EJDP1057CREAM,11850000,IDR,False,,2023-07-20 22:22:00+00:00
EJDP1057CREAM,11850000,IDR,False,,2023-07-21 22:27:00+00:00
EJDP1057OLIVE,118500,IDR,False,new,2023-07-10 13:16:00+00:00
EJDP1057OLIVE,118500,IDR,False,new,2023-07-10 20:06:00+00:00
EJDP1057OLIVE,118500,IDR,False,new,2023-07-11 20:04:00+00:00
EJDP1057OLIVE,118500,IDR,False,new,2023-07-12 22:05:00+00:00
EJDP1057OLIVE,118500,IDR,False,new,2023-07-13 22:03:00+00:00
EJDP1057OLIVE,118500,IDR,False,new,2023-07-14 22:06:00+00:00
EJDP1057OLIVE,118500,IDR,False,new,2023-07-15 22:05:00+00:00
EJDP1057OLIVE,118500,IDR,False,new,2023-07-16 22:06:00+00:00
EJDP1057OLIVE,118500,IDR,False,new,2023-07-17 22:06:00+00:00
EJDP1057OLIVE,118500,IDR,False,new,2023-07-18 22:05:00+00:00
EJDP1057OLIVE,118500,IDR,False,new,2023-07-19 22:07:00+00:00
EJDP1057OLIVE,11850000,IDR,False,,2023-07-20 22:22:00+00:00
EJDP1057OLIVE,11850000,IDR,False,,2023-07-21 22:27:00+00:00
EJDP1058BLACK,149000,IDR,False,new,2023-07-10 13:16:00+00:00
EJDP1058BLACK,149000,IDR,False,new,2023-07-10 20:06:00+00:00
EJDP1058BLACK,149000,IDR,False,new,2023-07-11 20:04:00+00:00
EJDP1058BLACK,149000,IDR,False,new,2023-07-12 22:05:00+00:00
EJDP1058BLACK,149000,IDR,False,new,2023-07-13 22:03:00+00:00
EJDP1058BLACK,149000,IDR,False,new,2023-07-14 22:06:00+00:00
EJDP1058BLACK,149000,IDR,False,new,2023-07-15 22:05:00+00:00
EJDP1058BLACK,149000,IDR,False,new,2023-07-16 22:06:00+00:00
EJDP1058BLACK,149000,IDR,False,new,2023-07-17 22:06:00+00:00
EJDP1058BLACK,149000,IDR,False,new,2023-07-18 22:05:00+00:00
EJDP1058BLACK,149000,IDR,False,new,2023-07-19 22:07:00+00:00
EJDP1058BLACK,14900000,IDR,False,,2023-07-20 22:22:00+00:00
EJDP1058BLACK,14900000,IDR,False,,2023-07-20 22:22:00+00:00
EJDP1058BLACK,14900000,IDR,False,,2023-07-21 22:27:00+00:00
EJDP1058BLACK,14900000,IDR,False,,2023-07-21 22:27:00+00:00
EJDP1058CREAM,137250,IDR,True,new,2023-07-10 13:16:00+00:00
EJDP1058CREAM,137250,IDR,True,new,2023-07-10 13:16:00+00:00
EJDP1058CREAM,137250,IDR,True,new,2023-07-10 20:06:00+00:00
EJDP1058CREAM,137250,IDR,True,new,2023-07-10 20:06:00+00:00
EJDP1058CREAM,137250,IDR,True,new,2023-07-11 20:04:00+00:00
EJDP1058CREAM,137250,IDR,True,new,2023-07-11 20:04:00+00:00
EJDP1058CREAM,137250,IDR,True,new,2023-07-12 22:05:00+00:00
EJDP1058CREAM,137250,IDR,True,new,2023-07-12 22:05:00+00:00
EJDP1058CREAM,137250,IDR,True,new,2023-07-13 22:03:00+00:00
EJDP1058CREAM,137250,IDR,True,new,2023-07-13 22:03:00+00:00
EJDP1058CREAM,137250,IDR,True,new,2023-07-14 22:06:00+00:00
EJDP1058CREAM,137250,IDR,True,new,2023-07-14 22:06:00+00:00
EJDP1058CREAM,137250,IDR,True,new,2023-07-15 22:05:00+00:00
EJDP1058CREAM,137250,IDR,True,new,2023-07-15 22:05:00+00:00
EJDP1058CREAM,137250,IDR,True,new,2023-07-16 22:06:00+00:00
EJDP1058CREAM,137250,IDR,True,new,2023-07-16 22:06:00+00:00
EJDP1058CREAM,137250,IDR,True,new,2023-07-17 22:06:00+00:00
EJDP1058CREAM,137250,IDR,True,new,2023-07-17 22:06:00+00:00
EJDP1058CREAM,137250,IDR,True,new,2023-07-18 22:05:00+00:00
EJDP1058CREAM,137250,IDR,True,new,2023-07-18 22:05:00+00:00
EJDP1058CREAM,137250,IDR,True,new,2023-07-19 22:07:00+00:00
EJDP1058CREAM,137250,IDR,True,new,2023-07-19 22:07:00+00:00
EJDP1058CREAM,13725000,IDR,True,,2023-07-20 22:22:00+00:00
EJDP1058CREAM,13725000,IDR,True,,2023-07-20 22:22:00+00:00
EJDP1058CREAM,13725000,IDR,True,,2023-07-20 22:22:00+00:00
EJDP1058CREAM,13725000,IDR,True,,2023-07-21 22:27:00+00:00
EJDP1058CREAM,13725000,IDR,True,,2023-07-21 22:27:00+00:00
EJDP1058CREAM,13725000,IDR,True,,2023-07-21 22:27:00+00:00
EJDP1058OLIVE,137250,IDR,True,new,2023-07-10 13:16:00+00:00
EJDP1058OLIVE,137250,IDR,True,new,2023-07-10 13:16:00+00:00
EJDP1058OLIVE,137250,IDR,True,new,2023-07-10 20:06:00+00:00
EJDP1058OLIVE,137250,IDR,True,new,2023-07-10 20:06:00+00:00
EJDP1058OLIVE,137250,IDR,True,new,2023-07-11 20:04:00+00:00
EJDP1058OLIVE,137250,IDR,True,new,2023-07-11 20:04:00+00:00
EJDP1058OLIVE,137250,IDR,True,new,2023-07-12 22:05:00+00:00
EJDP1058OLIVE,137250,IDR,True,new,2023-07-12 22:05:00+00:00
EJDP1058OLIVE,137250,IDR,True,new,2023-07-13 22:03:00+00:00
EJDP1058OLIVE,137250,IDR,True,new,2023-07-13 22:03:00+00:00
EJDP1058OLIVE,137250,IDR,True,new,2023-07-14 22:06:00+00:00
EJDP1058OLIVE,137250,IDR,True,new,2023-07-14 22:06:00+00:00
EJDP1058OLIVE,137250,IDR,True,new,2023-07-15 22:05:00+00:00
EJDP1058OLIVE,137250,IDR,True,new,2023-07-15 22:05:00+00:00
EJDP1058OLIVE,137250,IDR,True,new,2023-07-16 22:06:00+00:00
EJDP1058OLIVE,137250,IDR,True,new,2023-07-16 22:06:00+00:00
EJDP1058OLIVE,137250,IDR,True,new,2023-07-17 22:06:00+00:00
EJDP1058OLIVE,137250,IDR,True,new,2023-07-17 22:06:00+00:00
EJDP1058OLIVE,137250,IDR,True,new,2023-07-18 22:05:00+00:00
EJDP1058OLIVE,137250,IDR,True,new,2023-07-18 22:05:00+00:00
EJDP1058OLIVE,137250,IDR,True,new,2023-07-19 22:07:00+00:00
EJDP1058OLIVE,137250,IDR,True,new,2023-07-19 22:07:00+00:00
EJDP1058OLIVE,13725000,IDR,True,,2023-07-20 22:22:00+00:00
EJDP1058OLIVE,13725000,IDR,True,,2023-07-20 22:22:00+00:00
EJDP1058OLIVE,13725000,IDR,True,,2023-07-20 22:22:00+00:00
EJDP1058OLIVE,13725000,IDR,True,,2023-07-21 22:27:00+00:00
EJDP1058OLIVE,13725000,IDR,True,,2023-07-21 22:27:00+00:00
EJDP1058OLIVE,13725000,IDR,True,,2023-07-21 22:27:00+00:00
EJDP1059BLACK,19770000,IDR,False,,2023-07-20 22:22:00+00:00
EJDP1059OLIVE,197700,IDR,False,new,2023-07-10 13:16:00+00:00
EJDP1059OLIVE,197700,IDR,False,new,2023-07-10 20:06:00+00:00
EJDP1059OLIVE,197700,IDR,False,new,2023-07-11 20:04:00+00:00
EJDP1059OLIVE,197700,IDR,False,new,2023-07-12 22:05:00+00:00
EJDP1059OLIVE,197700,IDR,False,new,2023-07-13 22:03:00+00:00
EJDP1059OLIVE,197700,IDR,False,new,2023-07-14 22:06:00+00:00
EJDP1059OLIVE,197700,IDR,False,new,2023-07-15 22:05:00+00:00
EJDP1059OLIVE,197700,IDR,False,new,2023-07-16 22:06:00+00:00
EJDP1059OLIVE,197700,IDR,False,new,2023-07-17 22:06:00+00:00
EJDP1059OLIVE,197700,IDR,False,new,2023-07-19 22:07:00+00:00
EJDP1059OLIVE,19770000,IDR,False,,2023-07-20 22:22:00+00:00
EJDP1059OLIVE,19770000,IDR,False,,2023-07-20 22:22:00+00:00
EJDP1059OLIVE,19770000,IDR,False,,2023-07-21 22:27:00+00:00
EJDP1059OLIVE,19770000,IDR,False,,2023-07-21 22:27:00+00:00
EJDP1059SALEM,197700,IDR,False,new,2023-07-10 13:16:00+00:00
EJDP1059SALEM,197700,IDR,False,new,2023-07-10 20:06:00+00:00
EJDP1059SALEM,197700,IDR,False,new,2023-07-11 20:04:00+00:00
EJDP1059SALEM,197700,IDR,False,new,2023-07-12 22:05:00+00:00
EJDP1059SALEM,197700,IDR,False,new,2023-07-13 22:03:00+00:00
EJDP1059SALEM,197700,IDR,False,new,2023-07-14 22:06:00+00:00
EJDP1059SALEM,197700,IDR,False,new,2023-07-15 22:05:00+00:00
EJDP1059SALEM,197700,IDR,False,new,2023-07-16 22:06:00+00:00
EJDP1059SALEM,197700,IDR,False,new,2023-07-17 22:06:00+00:00
EJDP1059SALEM,197700,IDR,False,new,2023-07-19 22:07:00+00:00
EJDP1059SALEM,19770000,IDR,False,,2023-07-20 22:22:00+00:00
EJDP1059SALEM,19770000,IDR,False,,2023-07-20 22:22:00+00:00
EJDP1059SALEM,19770000,IDR,False,,2023-07-21 22:27:00+00:00
EJDP1059SALEM,19770000,IDR,False,,2023-07-21 22:27:00+00:00
EJDP1060MINT,136500,IDR,True,new,2023-07-10 13:16:00+00:00
EJDP1060MINT,136500,IDR,True,new,2023-07-10 13:16:00+00:00
EJDP1060MINT,136500,IDR,True,new,2023-07-10 20:06:00+00:00
EJDP1060MINT,136500,IDR,True,new,2023-07-10 20:06:00+00:00
EJDP1060MINT,136500,IDR,True,new,2023-07-11 20:04:00+00:00
EJDP1060MINT,136500,IDR,True,new,2023-07-11 20:04:00+00:00
EJDP1060MINT,136500,IDR,True,new,2023-07-12 22:05:00+00:00
EJDP1060MINT,136500,IDR,True,new,2023-07-12 22:05:00+00:00
EJDP1060MINT,136500,IDR,True,new,2023-07-13 22:03:00+00:00
EJDP1060MINT,136500,IDR,True,new,2023-07-13 22:03:00+00:00
EJDP1060MINT,136500,IDR,False,new,2023-07-14 22:06:00+00:00
EJDP1060MINT,136500,IDR,False,new,2023-07-15 22:05:00+00:00
EJDP1060MINT,136500,IDR,False,new,2023-07-16 22:06:00+00:00
EJDP1060MINT,136500,IDR,False,new,2023-07-17 22:06:00+00:00
EJDP1060MINT,136500,IDR,False,new,2023-07-18 22:05:00+00:00
EJDP1060MINT,136500,IDR,False,new,2023-07-19 22:07:00+00:00
EJDP1060MINT,13650000,IDR,False,,2023-07-20 22:22:00+00:00
EJDP1060MINT,13650000,IDR,False,,2023-07-21 22:27:00+00:00
EJDP1060OLIVE,136500,IDR,True,new,2023-07-10 13:16:00+00:00
EJDP1060OLIVE,136500,IDR,True,new,2023-07-10 13:16:00+00:00
EJDP1060OLIVE,136500,IDR,True,new,2023-07-10 20:06:00+00:00
EJDP1060OLIVE,136500,IDR,True,new,2023-07-10 20:06:00+00:00
EJDP1060OLIVE,136500,IDR,True,new,2023-07-11 20:04:00+00:00
EJDP1060OLIVE,136500,IDR,True,new,2023-07-11 20:04:00+00:00
EJDP1060OLIVE,136500,IDR,True,new,2023-07-12 22:05:00+00:00
EJDP1060OLIVE,136500,IDR,True,new,2023-07-12 22:05:00+00:00
EJDP1060OLIVE,136500,IDR,True,new,2023-07-13 22:03:00+00:00
EJDP1060OLIVE,136500,IDR,True,new,2023-07-13 22:03:00+00:00
EJDP1060OLIVE,136500,IDR,True,new,2023-07-14 22:06:00+00:00
EJDP1060OLIVE,136500,IDR,True,new,2023-07-14 22:06:00+00:00
EJDP1060OLIVE,136500,IDR,True,new,2023-07-15 22:05:00+00:00
EJDP1060OLIVE,136500,IDR,True,new,2023-07-15 22:05:00+00:00
EJDP1060OLIVE,136500,IDR,True,new,2023-07-16 22:06:00+00:00
EJDP1060OLIVE,136500,IDR,True,new,2023-07-17 22:06:00+00:00
EJDP1060OLIVE,136500,IDR,True,new,2023-07-17 22:06:00+00:00
EJDP1060OLIVE,136500,IDR,True,new,2023-07-18 22:05:00+00:00
EJDP1060OLIVE,136500,IDR,True,new,2023-07-18 22:05:00+00:00
EJDP1060OLIVE,136500,IDR,True,new,2023-07-19 22:07:00+00:00
EJDP1060OLIVE,136500,IDR,True,new,2023-07-19 22:07:00+00:00
EJDP1060OLIVE,13650000,IDR,True,,2023-07-20 22:22:00+00:00
EJDP1060OLIVE,13650000,IDR,True,,2023-07-20 22:22:00+00:00
EJDP1060OLIVE,13650000,IDR,True,,2023-07-21 22:27:00+00:00
EJDP1060OLIVE,13650000,IDR,True,,2023-07-21 22:27:00+00:00
EJDP1060SALEM,136500,IDR,False,new,2023-07-10 13:16:00+00:00
EJDP1060SALEM,136500,IDR,False,new,2023-07-10 20:06:00+00:00
EJDP1060SALEM,136500,IDR,False,new,2023-07-11 20:04:00+00:00
EJDP1060SALEM,136500,IDR,False,new,2023-07-12 22:05:00+00:00
EJDP1060SALEM,136500,IDR,False,new,2023-07-13 22:03:00+00:00
EJDP1060SALEM,136500,IDR,False,new,2023-07-14 22:06:00+00:00
EJDP1060SALEM,136500,IDR,False,new,2023-07-15 22:05:00+00:00
EJDP1060SALEM,136500,IDR,False,new,2023-07-16 22:06:00+00:00
EJDP1060SALEM,136500,IDR,False,new,2023-07-17 22:06:00+00:00
EJDP1060SALEM,136500,IDR,False,new,2023-07-18 22:05:00+00:00
EJDP1060SALEM,136500,IDR,False,new,2023-07-19 22:07:00+00:00
EJDP1060SALEM,13650000,IDR,False,,2023-07-20 22:22:00+00:00
EJDP1060SALEM,13650000,IDR,False,,2023-07-21 22:27:00+00:00
EJDP1061CREAM,136500,IDR,False,new,2023-07-10 13:16:00+00:00
EJDP1061CREAM,136500,IDR,False,new,2023-07-10 20:06:00+00:00
EJDP1061CREAM,136500,IDR,False,new,2023-07-11 20:04:00+00:00
EJDP1061CREAM,136500,IDR,False,new,2023-07-12 22:05:00+00:00
EJDP1061CREAM,136500,IDR,False,new,2023-07-13 22:03:00+00:00
EJDP1061CREAM,136500,IDR,False,new,2023-07-14 22:06:00+00:00
EJDP1061CREAM,136500,IDR,False,new,2023-07-15 22:05:00+00:00
EJDP1061CREAM,136500,IDR,False,new,2023-07-16 22:06:00+00:00
EJDP1061CREAM,136500,IDR,False,new,2023-07-17 22:06:00+00:00
EJDP1061CREAM,136500,IDR,False,new,2023-07-18 22:05:00+00:00
EJDP1061CREAM,136500,IDR,False,new,2023-07-19 22:07:00+00:00
EJDP1061CREAM,13650000,IDR,False,,2023-07-20 22:22:00+00:00
EJDP1061CREAM,13650000,IDR,False,,2023-07-21 22:27:00+00:00
EJDP1061KHAKI,136500,IDR,False,new,2023-07-10 13:16:00+00:00
EJDP1061KHAKI,136500,IDR,False,new,2023-07-10 20:06:00+00:00
EJDP1061KHAKI,136500,IDR,False,new,2023-07-11 20:04:00+00:00
